"Region";"Prøvetagningsdato";"Køn";"Bekræftede tilfælde";"Døde";"Indlæggelser";"Kummuleret antal døde";"Kummuleret antal bekræftede tilfælde";"Kummuleret antal indlæggelser"
Sjælland;2020-11-14;M;44;0;2;824;62544;4626
Syddanmark;2020-11-14;M;98;1;3;825;62642;4629
Hovedstaden;2020-11-15;F;222;1;8;826;62864;4637
Midtjylland;2020-11-15;F;92;0;2;826;62956;4639
Nordjylland;2020-11-15;F;29;0;1;826;62985;4640
Sjælland;2020-11-15;F;50;0;1;826;63035;4641
Syddanmark;2020-11-15;F;80;0;3;826;63115;4644
Hovedstaden;2020-11-15;M;230;0;5;826;63345;4649
Midtjylland;2020-11-15;M;112;0;2;826;63457;4651
Nordjylland;2020-11-15;M;44;0;0;826;63501;4651
Sjælland;2020-11-15;M;60;0;2;826;63561;4653
Syddanmark;2020-11-15;M;70;1;3;827;63631;4656
Hovedstaden;2020-11-16;F;262;0;6;827;63893;4662
Midtjylland;2020-11-16;F;145;0;3;827;64038;4665
Nordjylland;2020-11-16;F;27;0;0;827;64065;4665
Sjælland;2020-11-16;F;59;0;1;827;64124;4666
Syddanmark;2020-11-16;F;107;0;2;827;64231;4668
Hovedstaden;2020-11-16;M;288;2;13;829;64519;4681
Midtjylland;2020-11-16;M;153;1;9;830;64672;4690
Nordjylland;2020-11-16;M;31;1;4;831;64703;4694
Sjælland;2020-11-16;M;84;0;5;831;64787;4699
Syddanmark;2020-11-16;M;92;0;2;831;64879;4701
Hovedstaden;2020-11-17;F;276;0;17;831;65155;4718
Midtjylland;2020-11-17;F;147;0;4;831;65302;4722
Nordjylland;2020-11-17;F;34;0;1;831;65336;4723
Sjælland;2020-11-17;F;68;0;1;831;65404;4724
Syddanmark;2020-11-17;F;112;0;2;831;65516;4726
Hovedstaden;2020-11-17;M;312;1;10;832;65828;4736
Midtjylland;2020-11-17;M;149;0;7;832;65977;4743
Nordjylland;2020-11-17;M;31;1;2;833;66008;4745
Sjælland;2020-11-17;M;69;1;3;834;66077;4748
Syddanmark;2020-11-17;M;124;0;4;834;66201;4752
Hovedstaden;2020-11-18;F;285;0;8;834;66486;4760
Midtjylland;2020-11-18;F;157;1;8;835;66643;4768
Nordjylland;2020-11-18;F;25;0;0;835;66668;4768
Sjælland;2020-11-18;F;66;0;1;835;66734;4769
Syddanmark;2020-11-18;F;102;0;1;835;66836;4770
Hovedstaden;2020-11-18;M;300;4;11;839;67136;4781
Midtjylland;2020-11-18;M;142;0;5;839;67278;4786
Nordjylland;2020-11-18;M;27;0;1;839;67305;4787
Sjælland;2020-11-18;M;81;0;6;839;67386;4793
Syddanmark;2020-11-18;M;134;0;7;839;67520;4800
Hovedstaden;2020-11-19;F;281;4;9;843;67801;4809
Midtjylland;2020-11-19;F;131;5;5;848;67932;4814
Nordjylland;2020-11-19;F;25;0;3;848;67957;4817
Sjælland;2020-11-19;F;59;0;3;848;68016;4820
Syddanmark;2020-11-19;F;101;0;2;848;68117;4822
Hovedstaden;2020-11-19;M;290;0;7;848;68407;4829
Midtjylland;2020-11-19;M;110;2;5;850;68517;4834
Nordjylland;2020-11-19;M;19;0;2;850;68536;4836
Sjælland;2020-11-19;M;80;0;5;850;68616;4841
Syddanmark;2020-11-19;M;121;1;4;851;68737;4845
Hovedstaden;2020-11-20;F;285;6;10;857;69022;4855
Midtjylland;2020-11-20;F;111;5;5;862;69133;4860
Nordjylland;2020-11-20;F;32;1;4;863;69165;4864
Sjælland;2020-11-20;F;77;0;4;863;69242;4868
Syddanmark;2020-11-20;F;107;0;2;863;69349;4870
Hovedstaden;2020-11-20;M;262;0;5;863;69611;4875
Midtjylland;2020-11-20;M;104;3;5;866;69715;4880
Nordjylland;2020-11-20;M;32;1;2;867;69747;4882
Sjælland;2020-11-20;M;78;1;3;868;69825;4885
Syddanmark;2020-11-20;M;123;1;3;869;69948;4888
Hovedstaden;2020-11-21;F;232;0;10;869;70180;4898
Midtjylland;2020-11-21;F;80;0;1;869;70260;4899
Nordjylland;2020-11-21;F;17;0;2;869;70277;4901
Sjælland;2020-11-21;F;56;0;2;869;70333;4903
Syddanmark;2020-11-21;F;68;1;3;870;70401;4906
Hovedstaden;2020-11-21;M;278;2;10;872;70679;4916
Midtjylland;2020-11-21;M;99;0;4;872;70778;4920
Nordjylland;2020-11-21;M;19;0;3;872;70797;4923
Sjælland;2020-11-21;M;55;1;0;873;70852;4923
Syddanmark;2020-11-21;M;90;0;1;873;70942;4924
Hovedstaden;2020-11-22;F;261;1;8;874;71203;4932
Midtjylland;2020-11-22;F;98;0;2;874;71301;4934
Nordjylland;2020-11-22;F;23;0;2;874;71324;4936
Sjælland;2020-11-22;F;39;1;1;875;71363;4937
Syddanmark;2020-11-22;F;76;0;1;875;71439;4938
Hovedstaden;2020-11-22;M;254;4;16;879;71693;4954
Midtjylland;2020-11-22;M;93;0;2;879;71786;4956
Nordjylland;2020-11-22;M;15;0;1;879;71801;4957
Sjælland;2020-11-22;M;56;0;3;879;71857;4960
Syddanmark;2020-11-22;M;93;0;2;879;71950;4962
Hovedstaden;2020-11-23;F;288;3;14;882;72238;4976
Midtjylland;2020-11-23;F;97;0;2;882;72335;4978
Nordjylland;2020-11-23;F;20;0;1;882;72355;4979
Sjælland;2020-11-23;F;75;1;3;883;72430;4982
Syddanmark;2020-11-23;F;113;1;8;884;72543;4990
Hovedstaden;2020-11-23;M;299;3;14;887;72842;5004
Midtjylland;2020-11-23;M;92;2;6;889;72934;5010
Nordjylland;2020-11-23;M;15;0;0;889;72949;5010
Sjælland;2020-11-23;M;68;0;3;889;73017;5013
Syddanmark;2020-11-23;M;108;0;2;889;73125;5015
Hovedstaden;2020-11-24;F;334;3;6;892;73459;5021
Midtjylland;2020-11-24;F;121;1;2;893;73580;5023
Nordjylland;2020-11-24;F;20;0;0;893;73600;5023
Sjælland;2020-11-24;F;76;0;2;893;73676;5025
Syddanmark;2020-11-24;F;96;0;0;893;73772;5025
Hovedstaden;2020-11-24;M;335;1;18;894;74107;5043
Midtjylland;2020-11-24;M;113;1;9;895;74220;5052
Nordjylland;2020-11-24;M;22;0;0;895;74242;5052
Sjælland;2020-11-24;M;74;0;5;895;74316;5057
Syddanmark;2020-11-24;M;121;0;6;895;74437;5063
Hovedstaden;2020-11-25;F;332;1;6;896;74769;5069
Midtjylland;2020-11-25;F;99;0;5;896;74868;5074
Nordjylland;2020-11-25;F;26;0;1;896;74894;5075
Sjælland;2020-11-25;F;81;0;2;896;74975;5077
Syddanmark;2020-11-25;F;89;0;2;896;75064;5079
Hovedstaden;2020-11-25;M;332;0;6;896;75396;5085
Midtjylland;2020-11-25;M;134;2;9;898;75530;5094
Nordjylland;2020-11-25;M;20;1;2;899;75550;5096
Sjælland;2020-11-25;M;87;3;7;902;75637;5103
Syddanmark;2020-11-25;M;101;1;8;903;75738;5111
Hovedstaden;2020-11-26;F;319;0;5;903;76057;5116
Midtjylland;2020-11-26;F;117;2;5;905;76174;5121
Nordjylland;2020-11-26;F;25;0;1;905;76199;5122
Sjælland;2020-11-26;F;94;0;4;905;76293;5126
Syddanmark;2020-11-26;F;99;0;3;905;76392;5129
Hovedstaden;2020-11-26;M;299;5;14;910;76691;5143
Midtjylland;2020-11-26;M;127;0;2;910;76818;5145
Nordjylland;2020-11-26;M;19;0;0;910;76837;5145
Sjælland;2020-11-26;M;70;1;5;911;76907;5150
Syddanmark;2020-11-26;M;81;0;2;911;76988;5152
Hovedstaden;2020-11-27;F;339;7;21;918;77327;5173
Midtjylland;2020-11-27;F;115;1;6;919;77442;5179
Nordjylland;2020-11-27;F;16;0;2;919;77458;5181
Sjælland;2020-11-27;F;60;0;1;919;77518;5182
Syddanmark;2020-11-27;F;110;1;4;920;77628;5186
Hovedstaden;2020-11-27;M;349;0;14;920;77977;5200
Midtjylland;2020-11-27;M;117;3;6;923;78094;5206
Nordjylland;2020-11-27;M;22;0;0;923;78116;5206
Sjælland;2020-11-27;M;72;0;4;923;78188;5210
Syddanmark;2020-11-27;M;99;0;3;923;78287;5213
Hovedstaden;2020-11-28;F;314;0;6;923;78601;5219
Midtjylland;2020-11-28;F;98;0;1;923;78699;5220
Nordjylland;2020-11-28;F;13;0;1;923;78712;5221
Sjælland;2020-11-28;F;67;0;1;923;78779;5222
Syddanmark;2020-11-28;F;66;0;1;923;78845;5223
Hovedstaden;2020-11-28;M;314;1;12;924;79159;5235
Midtjylland;2020-11-28;M;115;1;5;925;79274;5240
Nordjylland;2020-11-28;M;12;0;1;925;79286;5241
Sjælland;2020-11-28;M;79;0;3;925;79365;5244
Syddanmark;2020-11-28;M;73;1;3;926;79438;5247
Hovedstaden;2020-11-29;F;326;0;7;926;79764;5254
Midtjylland;2020-11-29;F;76;0;3;926;79840;5257
Nordjylland;2020-11-29;F;12;0;0;926;79852;5257
Sjælland;2020-11-29;F;63;3;4;929;79915;5261
Syddanmark;2020-11-29;F;70;0;1;929;79985;5262
Hovedstaden;2020-11-29;M;348;3;5;932;80333;5267
Midtjylland;2020-11-29;M;109;1;4;933;80442;5271
Nordjylland;2020-11-29;M;25;0;1;933;80467;5272
Sjælland;2020-11-29;M;80;1;2;934;80547;5274
Syddanmark;2020-11-29;M;64;0;1;934;80611;5275
Hovedstaden;2020-11-30;F;407;5;21;939;81018;5296
Midtjylland;2020-11-30;F;158;2;6;941;81176;5302
Nordjylland;2020-11-30;F;24;0;0;941;81200;5302
Sjælland;2020-11-30;F;110;0;4;941;81310;5306
Syddanmark;2020-11-30;F;92;0;3;941;81402;5309
Hovedstaden;2020-11-30;M;353;4;9;945;81755;5318
Midtjylland;2020-11-30;M;162;3;5;948;81917;5323
Nordjylland;2020-11-30;M;15;0;0;948;81932;5323
Sjælland;2020-11-30;M;95;0;3;948;82027;5326
Syddanmark;2020-11-30;M;98;0;5;948;82125;5331
Hovedstaden;2020-12-01;F;498;2;18;950;82623;5349
Midtjylland;2020-12-01;F;148;1;8;951;82771;5357
Nordjylland;2020-12-01;F;29;0;1;951;82800;5358
Sjælland;2020-12-01;F;101;0;3;951;82901;5361
Syddanmark;2020-12-01;F;92;0;3;951;82993;5364
Hovedstaden;2020-12-01;M;452;1;8;952;83445;5372
Midtjylland;2020-12-01;M;143;1;7;953;83588;5379
Nordjylland;2020-12-01;M;18;0;1;953;83606;5380
Sjælland;2020-12-01;M;105;1;6;954;83711;5386
Syddanmark;2020-12-01;M;107;0;4;954;83818;5390
Hovedstaden;2020-12-02;F;497;1;16;955;84315;5406
Midtjylland;2020-12-02;F;171;0;7;955;84486;5413
Nordjylland;2020-12-02;F;30;0;0;955;84516;5413
Sjælland;2020-12-02;F;146;1;3;956;84662;5416
Syddanmark;2020-12-02;F;85;2;5;958;84747;5421
Hovedstaden;2020-12-02;M;521;2;19;960;85268;5440
Midtjylland;2020-12-02;M;154;0;11;960;85422;5451
Nordjylland;2020-12-02;M;30;0;0;960;85452;5451
Sjælland;2020-12-02;M;120;1;4;961;85572;5455
Syddanmark;2020-12-02;M;110;1;2;962;85682;5457
Hovedstaden;2020-12-03;F;531;2;20;964;86213;5477
Midtjylland;2020-12-03;F;154;0;6;964;86367;5483
Nordjylland;2020-12-03;F;23;0;0;964;86390;5483
Sjælland;2020-12-03;F;127;1;6;965;86517;5489
Syddanmark;2020-12-03;F;131;0;4;965;86648;5493
Hovedstaden;2020-12-03;M;487;2;14;967;87135;5507
Midtjylland;2020-12-03;M;175;3;7;970;87310;5514
Nordjylland;2020-12-03;M;30;0;0;970;87340;5514
Sjælland;2020-12-03;M;123;0;6;970;87463;5520
Syddanmark;2020-12-03;M;117;0;3;970;87580;5523
Hovedstaden;2020-12-04;F;528;2;23;972;88108;5546
Midtjylland;2020-12-04;F;206;1;5;973;88314;5551
Nordjylland;2020-12-04;F;26;0;1;973;88340;5552
Sjælland;2020-12-04;F;137;0;2;973;88477;5554
Syddanmark;2020-12-04;F;106;0;2;973;88583;5556
Hovedstaden;2020-12-04;M;522;4;21;977;89105;5577
Midtjylland;2020-12-04;M;194;1;8;978;89299;5585
Nordjylland;2020-12-04;M;39;0;0;978;89338;5585
Sjælland;2020-12-04;M;124;0;5;978;89462;5590
Syddanmark;2020-12-04;M;120;0;1;978;89582;5591
Hovedstaden;2020-12-05;F;481;6;21;984;90063;5612
Midtjylland;2020-12-05;F;138;3;5;987;90201;5617
Nordjylland;2020-12-05;F;25;0;0;987;90226;5617
Sjælland;2020-12-05;F;149;2;6;989;90375;5623
Syddanmark;2020-12-05;F;75;1;2;990;90450;5625
Hovedstaden;2020-12-05;M;491;5;20;995;90941;5645
Midtjylland;2020-12-05;M;128;0;7;995;91069;5652
Nordjylland;2020-12-05;M;28;1;3;996;91097;5655
Sjælland;2020-12-05;M;117;1;7;997;91214;5662
Syddanmark;2020-12-05;M;80;0;5;997;91294;5667
Hovedstaden;2020-12-06;F;598;2;19;999;91892;5686
Midtjylland;2020-12-06;F;163;0;5;999;92055;5691
Nordjylland;2020-12-06;F;42;1;1;1000;92097;5692
Sjælland;2020-12-06;F;136;0;5;1000;92233;5697
Syddanmark;2020-12-06;F;89;0;1;1000;92322;5698
Hovedstaden;2020-12-06;M;510;5;28;1005;92832;5726
Midtjylland;2020-12-06;M;141;0;3;1005;92973;5729
Nordjylland;2020-12-06;M;28;0;0;1005;93001;5729
Sjælland;2020-12-06;M;138;1;9;1006;93139;5738
Syddanmark;2020-12-06;M;120;1;4;1007;93259;5742
Hovedstaden;2020-12-07;F;755;11;36;1018;94014;5778
Midtjylland;2020-12-07;F;228;1;5;1019;94242;5783
Nordjylland;2020-12-07;F;47;0;1;1019;94289;5784
Sjælland;2020-12-07;F;198;0;9;1019;94487;5793
Syddanmark;2020-12-07;F;156;0;4;1019;94643;5797
Hovedstaden;2020-12-07;M;750;8;35;1027;95393;5832
Midtjylland;2020-12-07;M;208;0;5;1027;95601;5837
Nordjylland;2020-12-07;M;58;1;2;1028;95659;5839
Sjælland;2020-12-07;M;182;0;8;1028;95841;5847
Syddanmark;2020-12-07;M;145;1;8;1029;95986;5855
Hovedstaden;2020-12-08;F;858;5;24;1034;96844;5879
Midtjylland;2020-12-08;F;263;0;8;1034;97107;5887
Nordjylland;2020-12-08;F;78;0;3;1034;97185;5890
Sjælland;2020-12-08;F;232;1;9;1035;97417;5899
Syddanmark;2020-12-08;F;153;1;7;1036;97570;5906
Hovedstaden;2020-12-08;M;804;7;31;1043;98374;5937
Midtjylland;2020-12-08;M;250;1;6;1044;98624;5943
Nordjylland;2020-12-08;M;61;0;3;1044;98685;5946
Sjælland;2020-12-08;M;233;1;4;1045;98918;5950
Syddanmark;2020-12-08;M;165;0;2;1045;99083;5952
Hovedstaden;2020-12-09;F;835;2;29;1047;99918;5981
Midtjylland;2020-12-09;F;304;3;4;1050;100222;5985
Nordjylland;2020-12-09;F;66;0;0;1050;100288;5985
Sjælland;2020-12-09;F;227;1;13;1051;100515;5998
Syddanmark;2020-12-09;F;169;0;2;1051;100684;6000
Hovedstaden;2020-12-09;M;849;4;21;1055;101533;6021
Midtjylland;2020-12-09;M;272;1;8;1056;101805;6029
Nordjylland;2020-12-09;M;79;0;1;1056;101884;6030
Sjælland;2020-12-09;M;206;2;9;1058;102090;6039
Syddanmark;2020-12-09;M;158;0;2;1058;102248;6041
Hovedstaden;2020-12-10;F;934;9;32;1067;103182;6073
Midtjylland;2020-12-10;F;317;1;7;1068;103499;6080
Nordjylland;2020-12-10;F;78;0;4;1068;103577;6084
Sjælland;2020-12-10;F;243;1;5;1069;103820;6089
Syddanmark;2020-12-10;F;143;2;5;1071;103963;6094
Hovedstaden;2020-12-10;M;855;8;33;1079;104818;6127
Midtjylland;2020-12-10;M;276;2;4;1081;105094;6131
Nordjylland;2020-12-10;M;88;1;1;1082;105182;6132
Sjælland;2020-12-10;M;184;1;12;1083;105366;6144
Syddanmark;2020-12-10;M;129;0;4;1083;105495;6148
Hovedstaden;2020-12-11;F;831;7;35;1090;106326;6183
Midtjylland;2020-12-11;F;303;0;11;1090;106629;6194
Nordjylland;2020-12-11;F;58;1;0;1091;106687;6194
Sjælland;2020-12-11;F;250;2;10;1093;106937;6204
Syddanmark;2020-12-11;F;156;1;5;1094;107093;6209
Hovedstaden;2020-12-11;M;889;6;43;1100;107982;6252
Midtjylland;2020-12-11;M;278;0;14;1100;108260;6266
Nordjylland;2020-12-11;M;67;0;1;1100;108327;6267
Sjælland;2020-12-11;M;247;1;9;1101;108574;6276
Syddanmark;2020-12-11;M;168;0;5;1101;108742;6281
Hovedstaden;2020-12-12;F;851;3;40;1104;109593;6321
Midtjylland;2020-12-12;F;267;0;4;1104;109860;6325
Nordjylland;2020-12-12;F;76;0;3;1104;109936;6328
Sjælland;2020-12-12;F;227;0;1;1104;110163;6329
Syddanmark;2020-12-12;F;148;0;4;1104;110311;6333
Hovedstaden;2020-12-12;M;820;3;17;1107;111131;6350
Midtjylland;2020-12-12;M;276;1;8;1108;111407;6358
Nordjylland;2020-12-12;M;85;1;4;1109;111492;6362
Sjælland;2020-12-12;M;186;0;8;1109;111678;6370
Syddanmark;2020-12-12;M;134;0;3;1109;111812;6373
Hovedstaden;2020-12-13;F;966;8;43;1117;112778;6416
Midtjylland;2020-12-13;F;245;2;6;1119;113023;6422
Nordjylland;2020-12-13;F;61;0;5;1119;113084;6427
Sjælland;2020-12-13;F;206;0;6;1119;113290;6433
Syddanmark;2020-12-13;F;151;0;1;1119;113441;6434
Hovedstaden;2020-12-13;M;924;7;37;1126;114365;6471
Midtjylland;2020-12-13;M;231;1;9;1127;114596;6480
Nordjylland;2020-12-13;M;62;2;6;1129;114658;6486
Sjælland;2020-12-13;M;170;0;15;1129;114828;6501
Syddanmark;2020-12-13;M;144;1;7;1130;114972;6508
Hovedstaden;2020-12-14;F;1027;7;37;1137;115999;6545
Midtjylland;2020-12-14;F;377;1;10;1138;116376;6555
Nordjylland;2020-12-14;F;94;1;3;1139;116470;6558
Sjælland;2020-12-14;F;321;4;16;1143;116791;6574
Syddanmark;2020-12-14;F;201;0;7;1143;116992;6581
Hovedstaden;2020-12-14;M;941;12;45;1155;117933;6626
Midtjylland;2020-12-14;M;370;1;8;1156;118303;6634
Nordjylland;2020-12-14;M;99;0;5;1156;118402;6639
Sjælland;2020-12-14;M;269;4;15;1160;118671;6654
Syddanmark;2020-12-14;M;234;2;3;1162;118905;6657
Hovedstaden;2020-12-15;F;1108;5;43;1167;120013;6700
Midtjylland;2020-12-15;F;412;2;9;1169;120425;6709
Nordjylland;2020-12-15;F;97;0;2;1169;120522;6711
Sjælland;2020-12-15;F;322;4;13;1173;120844;6724
Syddanmark;2020-12-15;F;260;1;4;1174;121104;6728
Hovedstaden;2020-12-15;M;998;2;29;1176;122102;6757
Midtjylland;2020-12-15;M;375;4;14;1180;122477;6771
Nordjylland;2020-12-15;M;113;1;1;1181;122590;6772
Sjælland;2020-12-15;M;285;4;19;1185;122875;6791
Syddanmark;2020-12-15;M;262;1;10;1186;123137;6801
Hovedstaden;2020-12-16;F;1170;5;59;1191;124307;6860
Midtjylland;2020-12-16;F;363;0;10;1191;124670;6870
Nordjylland;2020-12-16;F;113;1;2;1192;124783;6872
Sjælland;2020-12-16;F;376;2;15;1194;125159;6887
Syddanmark;2020-12-16;F;255;1;8;1195;125414;6895
Hovedstaden;2020-12-16;M;1000;5;43;1200;126414;6938
Midtjylland;2020-12-16;M;376;2;16;1202;126790;6954
Nordjylland;2020-12-16;M;113;1;7;1203;126903;6961
Sjælland;2020-12-16;M;305;1;18;1204;127208;6979
Syddanmark;2020-12-16;M;258;1;5;1205;127466;6984
Hovedstaden;2020-12-17;F;905;7;41;1212;128371;7025
Midtjylland;2020-12-17;F;309;1;10;1213;128680;7035
Nordjylland;2020-12-17;F;102;0;1;1213;128782;7036
Sjælland;2020-12-17;F;317;3;13;1216;129099;7049
Syddanmark;2020-12-17;F;247;1;6;1217;129346;7055
Hovedstaden;2020-12-17;M;810;10;60;1227;130156;7115
Midtjylland;2020-12-17;M;292;1;12;1228;130448;7127
Nordjylland;2020-12-17;M;100;0;2;1228;130548;7129
Sjælland;2020-12-17;M;248;3;10;1231;130796;7139
Syddanmark;2020-12-17;M;227;0;11;1231;131023;7150
Hovedstaden;2020-12-18;F;757;7;42;1238;131780;7192
Midtjylland;2020-12-18;F;289;0;5;1238;132069;7197
Nordjylland;2020-12-18;F;100;0;1;1238;132169;7198
Sjælland;2020-12-18;F;247;4;11;1242;132416;7209
Syddanmark;2020-12-18;F;178;3;11;1245;132594;7220
Hovedstaden;2020-12-18;M;748;10;39;1255;133342;7259
Midtjylland;2020-12-18;M;249;5;14;1260;133591;7273
Nordjylland;2020-12-18;M;112;0;3;1260;133703;7276
Sjælland;2020-12-18;M;228;5;18;1265;133931;7294
Syddanmark;2020-12-18;M;187;1;5;1266;134118;7299
Hovedstaden;2020-12-19;F;660;7;41;1273;134778;7340
Midtjylland;2020-12-19;F;252;2;11;1275;135030;7351
Nordjylland;2020-12-19;F;113;2;7;1277;135143;7358
Sjælland;2020-12-19;F;181;3;5;1280;135324;7363
Syddanmark;2020-12-19;F;202;1;8;1281;135526;7371
Hovedstaden;2020-12-19;M;600;10;31;1291;136126;7402
Midtjylland;2020-12-19;M;263;3;9;1294;136389;7411
Nordjylland;2020-12-19;M;98;0;4;1294;136487;7415
Sjælland;2020-12-19;M;207;4;14;1298;136694;7429
Syddanmark;2020-12-19;M;164;3;9;1301;136858;7438
Hovedstaden;2020-12-20;F;604;3;27;1304;137462;7465
Midtjylland;2020-12-20;F;205;0;5;1304;137667;7470
Nordjylland;2020-12-20;F;89;0;1;1304;137756;7471
Sjælland;2020-12-20;F;216;6;13;1310;137972;7484
Syddanmark;2020-12-20;F;154;1;6;1311;138126;7490
Hovedstaden;2020-12-20;M;564;8;49;1319;138690;7539
Midtjylland;2020-12-20;M;182;3;9;1322;138872;7548
Nordjylland;2020-12-20;M;80;1;2;1323;138952;7550
Sjælland;2020-12-20;M;182;1;8;1324;139134;7558
Syddanmark;2020-12-20;M;166;5;7;1329;139300;7565
Hovedstaden;2020-12-21;F;806;9;42;1338;140106;7607
Midtjylland;2020-12-21;F;309;1;10;1339;140415;7617
Nordjylland;2020-12-21;F;103;1;3;1340;140518;7620
Sjælland;2020-12-21;F;282;3;15;1343;140800;7635
Syddanmark;2020-12-21;F;230;0;10;1343;141030;7645
Hovedstaden;2020-12-21;M;625;12;42;1355;141655;7687
Midtjylland;2020-12-21;M;198;5;15;1360;141853;7702
Nordjylland;2020-12-21;M;94;1;7;1361;141947;7709
Sjælland;2020-12-21;M;205;0;12;1361;142152;7721
Syddanmark;2020-12-21;M;204;1;10;1362;142356;7731
Hovedstaden;2020-12-22;F;701;7;38;1369;143057;7769
Midtjylland;2020-12-22;F;252;3;13;1372;143309;7782
Nordjylland;2020-12-22;F;128;1;4;1373;143437;7786
Sjælland;2020-12-22;F;256;2;14;1375;143693;7800
Syddanmark;2020-12-22;F;184;3;8;1378;143877;7808
Hovedstaden;2020-12-22;M;625;10;49;1388;144502;7857
Midtjylland;2020-12-22;M;209;6;11;1394;144711;7868
Nordjylland;2020-12-22;M;113;5;8;1399;144824;7876
Sjælland;2020-12-22;M;201;4;14;1403;145025;7890
Syddanmark;2020-12-22;M;154;1;8;1404;145179;7898
Hovedstaden;2020-12-23;F;754;7;32;1411;145933;7930
Midtjylland;2020-12-23;F;266;1;13;1412;146199;7943
Nordjylland;2020-12-23;F;120;1;7;1413;146319;7950
Sjælland;2020-12-23;F;228;3;20;1416;146547;7970
Syddanmark;2020-12-23;F;192;1;7;1417;146739;7977
Hovedstaden;2020-12-23;M;643;8;36;1425;147382;8013
Midtjylland;2020-12-23;M;245;2;12;1427;147627;8025
Nordjylland;2020-12-23;M;133;3;4;1430;147760;8029
Sjælland;2020-12-23;M;213;3;17;1433;147973;8046
Syddanmark;2020-12-23;M;230;0;8;1433;148203;8054
Hovedstaden;2020-12-24;F;370;7;22;1440;148573;8076
Midtjylland;2020-12-24;F;130;1;11;1441;148703;8087
Nordjylland;2020-12-24;F;64;0;4;1441;148767;8091
Sjælland;2020-12-24;F;79;3;4;1444;148846;8095
Syddanmark;2020-12-24;F;109;0;2;1444;148955;8097
Hovedstaden;2020-12-24;M;361;5;32;1449;149316;8129
Midtjylland;2020-12-24;M;113;1;8;1450;149429;8137
Nordjylland;2020-12-24;M;69;0;4;1450;149498;8141
Sjælland;2020-12-24;M;77;3;6;1453;149575;8147
Syddanmark;2020-12-24;M;96;0;2;1453;149671;8149
Hovedstaden;2020-12-25;F;427;9;40;1462;150098;8189
Midtjylland;2020-12-25;F;112;1;4;1463;150210;8193
Nordjylland;2020-12-25;F;65;1;3;1464;150275;8196
Sjælland;2020-12-25;F;122;2;12;1466;150397;8208
Syddanmark;2020-12-25;F;129;0;7;1466;150526;8215
Hovedstaden;2020-12-25;M;376;12;37;1478;150902;8252
Midtjylland;2020-12-25;M;101;3;11;1481;151003;8263
Nordjylland;2020-12-25;M;65;3;3;1484;151068;8266
Sjælland;2020-12-25;M;83;2;10;1486;151151;8276
Syddanmark;2020-12-25;M;103;1;7;1487;151254;8283
Hovedstaden;2020-12-26;F;673;11;35;1498;151927;8318
Midtjylland;2020-12-26;F;227;1;8;1499;152154;8326
Nordjylland;2020-12-26;F;91;0;4;1499;152245;8330
Sjælland;2020-12-26;F;228;1;7;1500;152473;8337
Syddanmark;2020-12-26;F;170;1;6;1501;152643;8343
Hovedstaden;2020-12-26;M;605;11;55;1512;153248;8398
Midtjylland;2020-12-26;M;231;3;12;1515;153479;8410
Nordjylland;2020-12-26;M;87;0;6;1515;153566;8416
Sjælland;2020-12-26;M;218;3;21;1518;153784;8437
Syddanmark;2020-12-26;M;152;2;10;1520;153936;8447
Hovedstaden;2020-12-27;F;544;11;39;1531;154480;8486
Midtjylland;2020-12-27;F;232;3;9;1534;154712;8495
Nordjylland;2020-12-27;F;100;2;6;1536;154812;8501
Sjælland;2020-12-27;F;161;0;2;1536;154973;8503
Syddanmark;2020-12-27;F;154;4;10;1540;155127;8513
Hovedstaden;2020-12-27;M;468;7;31;1547;155595;8544
Midtjylland;2020-12-27;M;184;5;9;1552;155779;8553
Nordjylland;2020-12-27;M;71;1;3;1553;155850;8556
Sjælland;2020-12-27;M;165;6;18;1559;156015;8574
Syddanmark;2020-12-27;M;104;0;9;1559;156119;8583
Hovedstaden;2020-12-28;F;754;15;52;1574;156873;8635
Midtjylland;2020-12-28;F;304;3;16;1577;157177;8651
Nordjylland;2020-12-28;F;138;1;6;1578;157315;8657
Sjælland;2020-12-28;F;295;4;15;1582;157610;8672
Syddanmark;2020-12-28;F;214;4;14;1586;157824;8686
Hovedstaden;2020-12-28;M;535;11;39;1597;158359;8725
Midtjylland;2020-12-28;M;260;5;25;1602;158619;8750
Nordjylland;2020-12-28;M;123;1;1;1603;158742;8751
Sjælland;2020-12-28;M;248;1;22;1604;158990;8773
Syddanmark;2020-12-28;M;183;4;16;1608;159173;8789
Hovedstaden;2020-12-29;F;562;11;48;1619;159735;8837
Midtjylland;2020-12-29;F;280;4;12;1623;160015;8849
Nordjylland;2020-12-29;F;98;3;6;1626;160113;8855
Sjælland;2020-12-29;F;260;1;12;1627;160373;8867
Syddanmark;2020-12-29;F;176;1;4;1628;160549;8871
Hovedstaden;2020-12-29;M;419;11;37;1639;160968;8908
Midtjylland;2020-12-29;M;239;1;16;1640;161207;8924
Nordjylland;2020-12-29;M;87;0;3;1640;161294;8927
Sjælland;2020-12-29;M;181;0;8;1640;161475;8935
Syddanmark;2020-12-29;M;166;2;8;1642;161641;8943
Hovedstaden;2020-12-30;F;616;10;36;1652;162257;8979
Midtjylland;2020-12-30;F;248;2;11;1654;162505;8990
Nordjylland;2020-12-30;F;120;0;5;1654;162625;8995
